pdb_code,atom_name,lig_name,atom_index,mol_index,lig_chain,dist
4W93,O5,NaN,NaN,NaN,NaN,NaN
5E0F,C1,NaN,NaN,NaN,NaN,NaN
5E0F,C2,NaN,NaN,NaN,NaN,NaN
5E0F,C3,NaN,NaN,NaN,NaN,NaN
5E0F,C4,NaN,NaN,NaN,NaN,NaN
5E0F,C5,NaN,NaN,NaN,NaN,NaN
5E0F,O5,NaN,NaN,NaN,NaN,NaN
5TD4,C1,GLC,4059,498,D,3.30
5TD4,C2,GLC,4060,498,D,1.48
5TD4,C3,GLC,4061,498,D,1.49
5TD4,C4,GLC,4062,498,D,1.51
5TD4,C5,GLC,4063,498,D,1.57
5TD4,O5,GLC,4068,498,D,1.48
6Z8L,C1,GLC,7747,497,C,3.35
6Z8L,C2,GLC,7748,497,C,1.54
6Z8L,C3,GLC,7749,497,C,1.48
6Z8L,C4,GLC,7750,497,C,1.50
6Z8L,C5,GLC,7751,497,C,1.51
6Z8L,O5,GLC,7757,497,C,1.52
1MFU,C1,HMC,4077,497,H,3.30
1MFU,C2,HMC,4078,497,H,1.53
1MFU,C3,HMC,4080,497,H,1.54
1MFU,C4,HMC,4082,497,H,1.53
1MFU,C5,HMC,4084,497,H,1.51
1MFU,O5,AGL,3977,492,C,4.70
1MFV,C1,HMC,4033,500,F,3.25
1MFV,C2,HMC,4034,500,F,1.54
1MFV,C3,HMC,4036,500,F,1.53
1MFV,C4,HMC,4038,500,F,1.55
1MFV,C5,HMC,4040,500,F,1.52
1MFV,O5,AGL,3988,497,C,4.76
1NM9,C1,HMC,3980,498,D,3.35
1NM9,C2,HMC,3981,498,D,1.54
1NM9,C3,HMC,3983,498,D,1.54
1NM9,C4,HMC,3985,498,D,1.54
1NM9,C5,HMC,3987,498,D,1.52
1NM9,O5,AGL,3958,496,B,4.68
1Z32,C1,HMC,3963,498,D,3.20
1Z32,C2,HMC,3964,498,D,1.53
1Z32,C3,HMC,3966,498,D,1.53
1Z32,C4,HMC,3968,498,D,1.54
1Z32,C5,HMC,3970,498,D,1.52
1Z32,O5,AGL,3962,497,C,4.69
3BLK,C1,HMC,3982,500,F,3.35
3BLK,C2,HMC,3983,500,F,1.55
3BLK,C3,HMC,3985,500,F,1.52
3BLK,C4,HMC,3987,500,F,1.55
3BLK,C5,HMC,3989,500,F,1.51
3BLK,O5,AGL,3979,497,C,4.76
3BLP,C1,HMC,3982,500,F,3.35
3BLP,C2,HMC,3983,500,F,1.54
3BLP,C3,HMC,3985,500,F,1.52
3BLP,C4,HMC,3987,500,F,1.53
3BLP,C5,HMC,3989,500,F,1.52
3BLP,O5,AGL,3979,497,C,4.73
3DHP,C1,HMC,3967,500,F,3.35
3DHP,C2,HMC,3968,500,F,1.54
3DHP,C3,HMC,3970,500,F,1.52
3DHP,C4,HMC,3972,500,F,1.52
3DHP,C5,HMC,3974,500,F,1.51
3DHP,O5,AGL,3953,496,B,4.75
5CLT,C1,NaN,NaN,NaN,NaN,NaN
5CLT,C2,NaN,NaN,NaN,NaN,NaN
5CLT,C3,NaN,NaN,NaN,NaN,NaN
5CLT,C4,NaN,NaN,NaN,NaN,NaN
5CLT,C5,NaN,NaN,NaN,NaN,NaN
5CLT,O5,NaN,NaN,NaN,NaN,NaN
5CLW,C1,NaN,NaN,NaN,NaN,NaN
5CLW,C2,NaN,NaN,NaN,NaN,NaN
5CLW,C3,NaN,NaN,NaN,NaN,NaN
5CLW,C4,NaN,NaN,NaN,NaN,NaN
5CLW,C5,NaN,NaN,NaN,NaN,NaN
5CLW,O5,NaN,NaN,NaN,NaN,NaN
1P6W,C1,NaN,NaN,NaN,NaN,NaN
1P6W,C2,NaN,NaN,NaN,NaN,NaN
1P6W,C3,NaN,NaN,NaN,NaN,NaN
1P6W,C4,NaN,NaN,NaN,NaN,NaN
1P6W,C5,NaN,NaN,NaN,NaN,NaN
1P6W,O5,NaN,NaN,NaN,NaN,NaN
1RP8,C1,GLC,3164,404,B,3.35
1RP8,C2,GLC,3165,404,B,1.53
1RP8,C3,GLC,3166,404,B,1.54
1RP8,C4,GLC,3167,404,B,1.54
1RP8,C5,GLC,3168,404,B,1.55
1RP8,O5,GLC,3174,404,B,1.44
1RP9,C1,GLC,3176,405,C,3.25
1RP9,C2,GLC,3177,405,C,1.55
1RP9,C3,GLC,3178,405,C,1.54
1RP9,C4,GLC,3179,405,C,1.56
1RP9,C5,GLC,3180,405,C,1.55
1RP9,O5,GLC,3186,405,C,1.44
1RPK,C1,DAF,3158,404,B,3.05
1RPK,C2,DAF,3159,404,B,1.54
1RPK,C3,DAF,3161,404,B,1.55
1RPK,C4,DAF,3163,404,B,1.54
1RPK,C5,DAF,3165,404,B,1.55
1RPK,O5,DAF,3156,404,B,4.86
2QPU,C1,NaN,NaN,NaN,NaN,NaN
2QPU,C2,NaN,NaN,NaN,NaN,NaN
2QPU,C3,NaN,NaN,NaN,NaN,NaN
2QPU,C4,NaN,NaN,NaN,NaN,NaN
2QPU,C5,NaN,NaN,NaN,NaN,NaN
2QPU,O5,NaN,NaN,NaN,NaN,NaN
3BSH,C1,BGC,3131,404,B,4.55
3BSH,C2,BGC,3126,404,B,1.55
3BSH,C3,BGC,3127,404,B,1.53
3BSH,C4,BGC,3128,404,B,1.55
3BSH,C5,BGC,3129,404,B,1.55
3BSH,O5,BGC,3136,404,B,1.44
1BG9,C1,DAF,3206,403,B,3.25
1BG9,C2,DAF,3207,403,B,1.52
1BG9,C3,DAF,3209,403,B,1.54
1BG9,C4,DAF,3211,403,B,1.57
1BG9,C5,DAF,3213,403,B,1.54
1BG9,O5,DAF,3204,403,B,4.92
2Y4S,C1,GLC,6736,863,B,4.75
2Y4S,C2,GLC,6737,863,B,1.52
2Y4S,C3,GLC,6738,863,B,1.51
2Y4S,C4,GLC,6739,863,B,1.52
2Y4S,C5,GLC,6740,863,B,1.54
2Y4S,O5,GLC,6745,863,B,1.41
2Y5E,C1,GLC,6740,866,B,5.05
2Y5E,C2,GLC,6741,866,B,1.53
2Y5E,C3,GLC,6742,866,B,1.54
2Y5E,C4,GLC,6743,866,B,1.54
2Y5E,C5,GLC,6744,866,B,1.54
2Y5E,O5,GLC,6749,866,B,1.43
4J3S,C1,GLC,6694,854,B,4.35
4J3S,C2,GLC,6695,854,B,1.52
4J3S,C3,GLC,6696,854,B,1.53
4J3S,C4,GLC,6697,854,B,1.52
4J3S,C5,GLC,6698,854,B,1.53
4J3S,O5,GLC,6703,854,B,1.42
4J3T,C1,GLC,6804,870,B,4.30
4J3T,C2,GLC,6807,870,B,1.50
4J3T,C3,GLC,6809,870,B,1.53
4J3T,C4,GLC,6811,870,B,1.52
4J3T,C5,GLC,6812,870,B,1.51
4J3T,O5,GLC,6823,870,B,1.39
4J3V,C1,GLC,6870,873,C,2.90
4J3V,C2,GLC,6871,873,C,1.53
4J3V,C3,GLC,6872,873,C,1.52
4J3V,C4,GLC,6873,873,C,1.54
4J3V,C5,GLC,6874,873,C,1.55
4J3V,O5,GLC,6880,873,C,1.45
4J3W,C1,GLC,6741,862,B,3.25
4J3W,C2,GLC,6742,862,B,1.51
4J3W,C3,GLC,6743,862,B,1.52
4J3W,C4,GLC,6744,862,B,1.54
4J3W,C5,GLC,6745,862,B,1.54
4J3W,O5,GLC,6750,862,B,1.44
4J3X,C1,GLC,6892,875,B,3.30
4J3X,C2,GLC,6893,875,B,1.54
4J3X,C3,GLC,6894,875,B,1.54
4J3X,C4,GLC,6895,875,B,1.56
4J3X,C5,GLC,6896,875,B,1.52
4J3X,O5,GLC,6901,875,B,1.44
3VM7,C1,GLC,3675,472,D,2.75
3VM7,C2,GLC,3676,472,D,1.50
3VM7,C3,GLC,3677,472,D,1.53
3VM7,C4,GLC,3678,472,D,1.54
3VM7,C5,GLC,3679,472,D,1.54
3VM7,O5,GLC,3685,472,D,1.35
7P43,C1,NaN,NaN,NaN,NaN,NaN
7P43,C2,NaN,NaN,NaN,NaN,NaN
7P43,C3,NaN,NaN,NaN,NaN,NaN
7P43,C4,NaN,NaN,NaN,NaN,NaN
7P43,C5,NaN,NaN,NaN,NaN,NaN
7P43,O5,NaN,NaN,NaN,NaN,NaN
3VU2,C1,NaN,NaN,NaN,NaN,NaN
3VU2,C2,NaN,NaN,NaN,NaN,NaN
3VU2,C3,NaN,NaN,NaN,NaN,NaN
3VU2,C4,NaN,NaN,NaN,NaN,NaN
3VU2,C5,NaN,NaN,NaN,NaN,NaN
3VU2,O5,NaN,NaN,NaN,NaN,NaN
7ML5,C1,NaN,NaN,NaN,NaN,NaN
7ML5,C2,NaN,NaN,NaN,NaN,NaN
7ML5,C3,NaN,NaN,NaN,NaN,NaN
7ML5,C4,NaN,NaN,NaN,NaN,NaN
7ML5,C5,NaN,NaN,NaN,NaN,NaN
7ML5,O5,NaN,NaN,NaN,NaN,NaN
3A4A,C1,GLC,4835,586,B,2.65
3A4A,C2,GLC,4836,586,B,1.53
3A4A,C3,GLC,4837,586,B,1.53
3A4A,C4,GLC,4838,586,B,1.54
3A4A,C5,GLC,4839,586,B,1.54
3A4A,O5,GLC,4845,586,B,1.42
3AXH,C1,GLC,4843,586,B,2.80
3AXH,C2,GLC,4844,586,B,1.55
3AXH,C3,GLC,4845,586,B,1.53
3AXH,C4,GLC,4846,586,B,1.54
3AXH,C5,GLC,4847,586,B,1.55
3AXH,O5,GLC,4852,586,B,1.42
3AXI,C1,GLC,4831,586,B,2.95
3AXI,C2,GLC,4832,586,B,1.52
3AXI,C3,GLC,4833,586,B,1.54
3AXI,C4,GLC,4834,586,B,1.54
3AXI,C5,GLC,4835,586,B,1.53
3AXI,O5,GLC,4841,586,B,1.42
1HX0,C1,AC1,4213,496,B,2.95
1HX0,C2,AC1,4214,496,B,1.55
1HX0,C3,AC1,4216,496,B,1.55
1HX0,C4,AC1,4205,496,B,1.55
1HX0,C5,AC1,4219,496,B,1.52
1HX0,O5,AC1,4211,496,B,4.99
1JFH,C1,GLC,3945,497,C,6.70
1JFH,C2,GLC,3946,497,C,1.53
1JFH,C3,GLC,3947,497,C,1.53
1JFH,C4,GLC,3948,497,C,1.53
1JFH,C5,GLC,3949,497,C,1.53
1JFH,O5,GLC,3954,497,C,1.43
1OSE,C1,AC1,3930,496,B,3.20
1OSE,C2,AC1,3931,496,B,1.54
1OSE,C3,AC1,3933,496,B,1.53
1OSE,C4,AC1,3922,496,B,1.54
1OSE,C5,AC1,3936,496,B,1.53
1OSE,O5,AC1,3928,496,B,4.73
1PIG,C1,HMC,4004,500,F,3.25
1PIG,C2,HMC,4005,500,F,1.55
1PIG,C3,HMC,4007,500,F,1.55
1PIG,C4,HMC,4009,500,F,1.59
1PIG,C5,HMC,4011,500,F,1.55
1PIG,O5,AGL,3957,497,C,4.86
1PPI,C1,DAF,3952,497,C,3.30
1PPI,C2,DAF,3953,497,C,1.55
1PPI,C3,DAF,3955,497,C,1.53
1PPI,C4,DAF,3957,497,C,1.56
1PPI,C5,DAF,3959,497,C,1.54
1PPI,O5,DAF,3950,497,C,4.82
1UA3,C1,GLC,3962,497,C,2.80
1UA3,C2,GLC,3963,497,C,1.60
1UA3,C3,GLC,3964,497,C,1.68
1UA3,C4,GLC,3965,497,C,1.72
1UA3,C5,GLC,3966,497,C,1.58
1UA3,O5,GLC,3972,497,C,1.54
1WO2,C1,BGC,3961,496,B,3.15
1WO2,C2,BGC,3956,496,B,1.52
1WO2,C3,BGC,3957,496,B,1.52
1WO2,C4,BGC,3958,496,B,1.55
1WO2,C5,BGC,3959,496,B,1.56
1WO2,O5,BGC,3966,496,B,1.43
3L2L,C1,GLC,8458,497,C,3.55
3L2L,C2,GLC,8459,497,C,1.54
3L2L,C3,GLC,8460,497,C,1.53
3L2L,C4,GLC,8461,497,C,1.54
3L2L,C5,GLC,8462,497,C,1.52
3L2L,O5,GLC,8468,497,C,1.43
6SAO,C1,AC1,3604,438,B,3.00
6SAO,C2,AC1,3605,438,B,1.56
6SAO,C3,AC1,3607,438,B,1.52
6SAO,C4,AC1,3596,438,B,1.52
6SAO,C5,AC1,3610,438,B,1.48
6SAO,O5,AC1,3602,438,B,4.92
1B9Z,C1,GLC,4119,516,B,3.70
1B9Z,C2,GLC,4120,516,B,1.52
1B9Z,C3,GLC,4121,516,B,1.52
1B9Z,C4,GLC,4122,516,B,1.56
1B9Z,C5,GLC,4123,516,B,1.57
1B9Z,O5,GLC,4129,516,B,1.45
1ITC,C1,GLC,4149,516,B,4.75
1ITC,C2,GLC,4150,516,B,1.54
1ITC,C3,GLC,4151,516,B,1.54
1ITC,C4,GLC,4152,516,B,1.55
1ITC,C5,GLC,4153,516,B,1.56
1ITC,O5,GLC,4158,516,B,1.43
1J0Y,C1,BGC,16481,2064,E,6.55
1J0Y,C2,BGC,16476,2064,E,1.54
1J0Y,C3,BGC,16477,2064,E,1.53
1J0Y,C4,BGC,16478,2064,E,1.53
1J0Y,C5,BGC,16479,2064,E,1.54
1J0Y,O5,BGC,16486,2064,E,1.43
1J0Z,C1,BGC,16481,2064,E,3.90
1J0Z,C2,BGC,16476,2064,E,1.52
1J0Z,C3,BGC,16477,2064,E,1.52
1J0Z,C4,BGC,16478,2064,E,1.54
1J0Z,C5,BGC,16479,2064,E,1.54
1J0Z,O5,BGC,16486,2064,E,1.44
1J10,C1,GLC,16497,2064,E,5.95
1J10,C2,GLC,16498,2064,E,1.54
1J10,C3,GLC,16499,2064,E,1.53
1J10,C4,GLC,16500,2064,E,1.53
1J10,C5,GLC,16501,2064,E,1.54
1J10,O5,GLC,16506,2064,E,1.43
1J18,C1,GLC,4142,516,B,3.55
1J18,C2,GLC,4143,516,B,1.54
1J18,C3,GLC,4144,516,B,1.53
1J18,C4,GLC,4145,516,B,1.55
1J18,C5,GLC,4146,516,B,1.54
1J18,O5,GLC,4152,516,B,1.45
1VEM,C1,GLC,4160,516,B,3.30
1VEM,C2,GLC,4161,516,B,1.55
1VEM,C3,GLC,4162,516,B,1.54
1VEM,C4,GLC,4163,516,B,1.53
1VEM,C5,GLC,4164,516,B,1.54
1VEM,O5,GLC,4170,516,B,1.43
1VEN,C1,GLC,4161,516,B,6.90
1VEN,C2,GLC,4162,516,B,1.53
1VEN,C3,GLC,4163,516,B,1.54
1VEN,C4,GLC,4164,516,B,1.53
1VEN,C5,GLC,4165,516,B,1.54
1VEN,O5,GLC,4170,516,B,1.44
1VEO,C1,BGC,4134,516,B,3.70
1VEO,C2,BGC,4129,516,B,1.53
1VEO,C3,BGC,4130,516,B,1.54
1VEO,C4,BGC,4131,516,B,1.54
1VEO,C5,BGC,4132,516,B,1.55
1VEO,O5,BGC,4139,516,B,1.44
1VEP,C1,BGC,4205,516,B,4.30
1VEP,C2,BGC,4200,516,B,1.51
1VEP,C3,BGC,4201,516,B,1.53
1VEP,C4,BGC,4202,516,B,1.55
1VEP,C5,BGC,4203,516,B,1.54
1VEP,O5,BGC,4210,516,B,1.43
1BYB,C1,GLC,3948,491,B,3.45
1BYB,C2,GLC,3949,491,B,1.51
1BYB,C3,GLC,3950,491,B,1.53
1BYB,C4,GLC,3951,491,B,1.54
1BYB,C5,GLC,3952,491,B,1.51
1BYB,O5,GLC,3957,491,B,1.43
1BYC,C1,GLC,3948,491,B,3.35
1BYC,C2,GLC,3949,491,B,1.50
1BYC,C3,GLC,3950,491,B,1.51
1BYC,C4,GLC,3951,491,B,1.55
1BYC,C5,GLC,3952,491,B,1.50
1BYC,O5,GLC,3957,491,B,1.44
1BYD,C1,RR7,3925,491,B,3.50
1BYD,C2,RR7,3926,491,B,1.47
1BYD,C3,RR7,3927,491,B,1.49
1BYD,C4,RR7,3928,491,B,1.56
1BYD,C5,RR7,3929,491,B,1.55
1BYD,O5,RR7,3934,491,B,1.44
1Q6C,C1,GLC,3915,490,B,3.25
1Q6C,C2,GLC,3916,490,B,1.57
1Q6C,C3,GLC,3917,490,B,1.56
1Q6C,C4,GLC,3918,490,B,1.59
1Q6C,C5,GLC,3919,490,B,1.57
1Q6C,O5,GLC,3925,490,B,1.49
1Q6D,C1,GLC,3967,490,B,1.75
1Q6D,C2,GLC,3969,490,B,1.55
1Q6D,C3,GLC,3971,490,B,1.54
1Q6D,C4,GLC,3974,490,B,1.50
1Q6D,C5,GLC,3975,490,B,1.48
1Q6D,O5,GLC,3987,490,B,1.45
1Q6E,C1,GLC,3950,490,B,3.55
1Q6E,C2,GLC,3951,490,B,1.54
1Q6E,C3,GLC,3952,490,B,1.53
1Q6E,C4,GLC,3953,490,B,1.54
1Q6E,C5,GLC,3954,490,B,1.54
1Q6E,O5,GLC,3960,490,B,1.44
1Q6F,C1,BGC,3955,490,B,3.60
1Q6F,C2,BGC,3950,490,B,1.54
1Q6F,C3,BGC,3951,490,B,1.54
1Q6F,C4,GLC,3965,490,B,1.40
1Q6F,C5,GLC,3966,490,B,1.54
1Q6F,O5,GLC,3972,490,B,1.16
1Q6G,C1,GLC,3946,490,B,3.55
1Q6G,C2,GLC,3947,490,B,1.54
1Q6G,C3,GLC,3948,490,B,1.54
1Q6G,C4,GLC,3949,490,B,1.55
1Q6G,C5,GLC,3950,490,B,1.54
1Q6G,O5,GLC,3956,490,B,1.45
1V3H,C1,GLC,3969,491,B,3.55
1V3H,C2,GLC,3970,491,B,1.54
1V3H,C3,GLC,3971,491,B,1.54
1V3H,C4,GLC,3972,491,B,1.55
1V3H,C5,GLC,3973,491,B,1.54
1V3H,O5,GLC,3978,491,B,1.43
1V3I,C1,GLC,3915,490,B,3.45
1V3I,C2,GLC,3916,490,B,1.54
1V3I,C3,GLC,3917,490,B,1.53
1V3I,C4,GLC,3918,490,B,1.54
1V3I,C5,GLC,3919,490,B,1.54
1V3I,O5,GLC,3925,490,B,1.45
1WDQ,C1,GLC,3959,493,B,3.40
1WDQ,C2,GLC,3960,493,B,1.47
1WDQ,C3,GLC,3961,493,B,1.52
1WDQ,C4,GLC,3962,493,B,1.53
1WDQ,C5,GLC,3963,493,B,1.55
1WDQ,O5,GLC,3969,493,B,1.42
1WDR,C1,GLC,4035,493,B,3.55
1WDR,C2,GLC,4036,493,B,1.54
1WDR,C3,GLC,4037,493,B,1.52
1WDR,C4,GLC,4038,493,B,1.55
1WDR,C5,GLC,4039,493,B,1.53
1WDR,O5,GLC,4046,493,B,1.47
1WDS,C1,BGC,3932,492,B,3.40
1WDS,C2,BGC,3927,492,B,1.54
1WDS,C3,BGC,3928,492,B,1.53
1WDS,C4,BGC,3929,492,B,1.54
1WDS,C5,BGC,3930,492,B,1.54
1WDS,O5,BGC,3938,492,B,1.44
1B1Y,C1,BGC,3978,500,B,3.55
1B1Y,C2,BGC,3973,500,B,1.53
1B1Y,C3,BGC,3974,500,B,1.52
1B1Y,C4,BGC,3975,500,B,1.55
1B1Y,C5,BGC,3976,500,B,1.56
1B1Y,O5,BGC,3983,500,B,1.44
2XFF,C1,AC1,4178,486,B,6.25
2XFF,C2,AC1,4179,486,B,1.54
2XFF,C3,AC1,4181,486,B,1.52
2XFF,C4,AC1,4170,486,B,1.53
2XFF,C5,AC1,4184,486,B,1.50
2XFF,O5,AC1,4176,486,B,4.66
2XFY,C1,GLC,4229,486,B,6.85
2XFY,C2,GLC,4230,486,B,1.52
2XFY,C3,GLC,4231,486,B,1.54
2XFY,C4,GLC,4232,486,B,1.53
2XFY,C5,GLC,4233,486,B,1.55
2XFY,O5,GLC,4238,486,B,1.43
2XG9,C1,NOJ,4051,492,B,3.50
2XG9,C2,NOJ,4052,492,B,1.54
2XG9,C3,NOJ,4054,492,B,1.56
2XG9,C4,NOJ,4056,492,B,1.56
2XG9,C5,NOJ,4058,492,B,1.55
2XG9,O5,GLC,4071,493,C,5.98
2XGI,C1,EBQ,4136,495,E,6.00
2XGI,C2,J5B,4115,494,D,1.41
2XGI,C3,J5B,4117,494,D,1.54
2XGI,C4,EBQ,4141,495,E,1.38
2XGI,C5,EBQ,4143,495,E,1.54
2XGI,O5,EBQ,4144,495,E,1.42
6F9H,C1,SGJ,3989,490,B,3.55
6F9H,C2,SGJ,3990,490,B,1.53
6F9H,C3,SGJ,3992,490,B,2.45
6F9H,C4,SGJ,3993,490,B,1.53
6F9H,C5,SGJ,3995,490,B,1.53
6F9H,O5,GLC,4008,491,C,4.41
6F9J,C1,NOJ,3942,485,B,3.50
6F9J,C2,NOJ,3943,485,B,1.53
6F9J,C3,NOJ,3945,485,B,1.53
6F9J,C4,NOJ,3947,485,B,1.53
6F9J,C5,NOJ,3949,485,B,1.53
6F9J,O5,MAN,3962,486,C,5.99
6F9L,C1,TUP,3925,485,B,3.55
6F9L,C2,TUP,3923,485,B,1.54
6F9L,C3,TUP,3922,485,B,1.54
6F9L,C4,TUP,3931,485,B,1.54
6F9L,C5,TUP,3928,485,B,1.55
6F9L,O5,TUP,3927,485,B,1.44
1FA2,C1,RR7,3904,498,B,3.25
1FA2,C2,RR7,3905,498,B,1.50
1FA2,C3,RR7,3906,498,B,1.53
1FA2,C4,RR7,3907,498,B,1.58
1FA2,C5,RR7,3908,498,B,1.56
1FA2,O5,RR7,3913,498,B,1.47
5WQU,C1,GLC,3937,494,B,3.55
5WQU,C2,GLC,3938,494,B,1.59
5WQU,C3,GLC,3939,494,B,1.55
5WQU,C4,GLC,3940,494,B,1.54
5WQU,C5,GLC,3941,494,B,1.54
5WQU,O5,GLC,3946,494,B,1.42
1ULV,C1,AC1,7528,1019,B,3.65
1ULV,C2,AC1,7529,1019,B,1.58
1ULV,C3,AC1,7531,1019,B,1.56
1ULV,C4,AC1,7520,1019,B,1.59
1ULV,C5,AC1,7534,1019,B,1.58
1ULV,O5,AC1,7526,1019,B,4.92
5Z3F,C1,BGC,5760,371,B,3.90
5Z3F,C2,BGC,5755,371,B,1.51
5Z3F,C3,BGC,5756,371,B,1.53
5Z3F,C4,BGC,5757,371,B,1.51
5Z3F,C5,BGC,5758,371,B,1.53
5Z3F,O5,BGC,5765,371,B,1.41
1LF9,C1,AC1,10700,1348,C,3.65
1LF9,C2,AC1,10701,1348,C,1.57
1LF9,C3,AC1,10703,1348,C,1.56
1LF9,C4,AC1,10692,1348,C,1.61
1LF9,C5,AC1,10706,1348,C,1.57
1LF9,O5,AC1,10698,1348,C,4.80
6FHW,C1,AC1,9303,1183,M,3.75
6FHW,C2,AC1,9304,1183,M,1.53
6FHW,C3,AC1,9306,1183,M,1.53
6FHW,C4,AC1,9295,1183,M,1.53
6FHW,C5,AC1,9309,1183,M,1.51
6FHW,O5,AC1,9301,1183,M,4.77
1AGM,C1,AC1,3762,472,D,3.65
1AGM,C2,AC1,3763,472,D,1.56
1AGM,C3,AC1,3765,472,D,1.55
1AGM,C4,AC1,3754,472,D,1.55
1AGM,C5,AC1,3768,472,D,1.53
1AGM,O5,AC1,3760,472,D,4.60
1DOG,C1,NOJ,3845,482,N,3.90
1DOG,C2,NOJ,3846,482,N,1.56
1DOG,C3,NOJ,3848,482,N,1.53
1DOG,C4,NOJ,3850,482,N,1.54
1DOG,C5,NOJ,3852,482,N,1.54
1DOG,O5,NaN,NaN,NaN,NaN,NaN
1GAH,C1,AC1,4828,473,D,3.70
1GAH,C2,AC1,4829,473,D,1.54
1GAH,C3,AC1,4831,473,D,1.54
1GAH,C4,AC1,4820,473,D,1.54
1GAH,C5,AC1,4834,473,D,1.53
1GAH,O5,AC1,4826,473,D,4.69
1GAI,C1,RY7,4904,474,D,3.70
1GAI,C2,RY7,4905,474,D,1.54
1GAI,C3,RY7,4906,474,D,1.53
1GAI,C4,RY7,4907,474,D,1.53
1GAI,C5,RY7,4908,474,D,1.55
1GAI,O5,RY7,4924,474,D,4.73
2F6D,C1,AC1,3904,492,B,3.60
2F6D,C2,AC1,3905,492,B,1.49
2F6D,C3,AC1,3907,492,B,1.50
2F6D,C4,AC1,3896,492,B,1.51
2F6D,C5,AC1,3910,492,B,1.52
2F6D,O5,AC1,3902,492,B,4.70
6JIA,C1,GLC,1857,231,B,3.15
6JIA,C2,GLC,1858,231,B,1.53
6JIA,C3,GLC,1859,231,B,1.50
6JIA,C4,GLC,1860,231,B,1.50
6JIA,C5,GLC,1861,231,B,1.58
6JIA,O5,GLC,1867,231,B,1.44
6M6P,C1,GLC,1857,231,B,3.30
6M6P,C2,GLC,1858,231,B,1.53
6M6P,C3,GLC,1859,231,B,1.47
6M6P,C4,GLC,1860,231,B,1.48
6M6P,C5,GLC,1861,231,B,1.53
6M6P,O5,GLC,1867,231,B,1.46
5NBP,C1,BGC,3772,474,C,2.65
5NBP,C2,BGC,3767,474,C,1.50
5NBP,C3,BGC,3768,474,C,1.53
5NBP,C4,BGC,3769,474,C,1.55
5NBP,C5,BGC,3770,474,C,1.56
5NBP,O5,BGC,3777,474,C,1.40
1ZM1,C1,BGC,3749,474,C,2.95
1ZM1,C2,BGC,3744,474,C,1.56
1ZM1,C3,BGC,3745,474,C,1.54
1ZM1,C4,BGC,3746,474,C,1.54
1ZM1,C5,BGC,3747,474,C,1.52
1ZM1,O5,BGC,3754,474,C,1.44
3AXE,C1,BGC,1871,234,B,4.50
3AXE,C2,BGC,1866,234,B,1.53
3AXE,C3,BGC,1867,234,B,1.53
3AXE,C4,BGC,1868,234,B,1.54
3AXE,C5,BGC,1869,234,B,1.53
3AXE,O5,BGC,1876,234,B,1.44
1BYH,C1,NBU,1721,216,D,1.50
1BYH,C2,NBU,1722,216,D,1.54
1BYH,C3,NBU,1723,216,D,1.53
1BYH,C4,NBU,1724,216,D,1.53
1BYH,C5,BGC,1700,214,B,4.00
1BYH,O5,BGC,1707,214,B,5.14
1U0A,C1,BGC,6851,856,E,3.20
1U0A,C2,BGC,6846,856,E,1.54
1U0A,C3,BGC,6847,856,E,1.53
1U0A,C4,BGC,6848,856,E,1.52
1U0A,C5,BGC,6849,856,E,1.54
1U0A,O5,BGC,6856,856,E,1.42
7WWC,C1,BGC,3847,480,C,3.30
7WWC,C2,BGC,3842,480,C,1.51
7WWC,C3,BGC,3843,480,C,1.50
7WWC,C4,BGC,3844,480,C,1.53
7WWC,C5,BGC,3845,480,C,1.53
7WWC,O5,BGC,3852,480,C,1.41
8EW1,C1,GAL,6610,788,D,3.35
8EW1,C2,GAL,6611,788,D,1.52
8EW1,C3,GAL,6612,788,D,1.52
8EW1,C4,GAL,6613,788,D,1.52
8EW1,C5,GAL,6614,788,D,1.53
8EW1,O5,GAL,6620,788,D,1.43
5OCQ,C1,G4S,4595,553,F,3.00
5OCQ,C2,G4S,4596,553,F,1.53
5OCQ,C3,G4S,4597,553,F,1.55
5OCQ,C4,G4S,4598,553,F,1.55
5OCQ,C5,G4S,4599,553,F,1.55
5OCQ,O5,G4S,4604,553,F,1.47
3AZZ,C1,LGC,8127,1003,E,2.85
3AZZ,C2,LGC,8128,1003,E,1.51
3AZZ,C3,LGC,8132,1003,E,1.54
3AZZ,C4,LGC,8134,1003,E,1.54
3AZZ,C5,LGC,8136,1003,E,1.53
3AZZ,O5,LGC,8129,1003,E,1.46
6XQF,C1,GLC,2039,258,B,3.20
6XQF,C2,GLC,2040,258,B,1.52
6XQF,C3,GLC,2041,258,B,1.56
6XQF,C4,GLC,2042,258,B,1.50
6XQF,C5,GLC,2043,258,B,1.56
6XQF,O5,GLC,2049,258,B,1.43
6XQG,C1,GLC,1941,250,B,3.25
6XQG,C2,GLC,1942,250,B,1.55
6XQG,C3,GLC,1943,250,B,1.55
6XQG,C4,GLC,1944,250,B,1.54
6XQG,C5,GLC,1945,250,B,1.54
6XQG,O5,GLC,1951,250,B,1.45
6XQH,C1,GLC,2081,260,B,3.10
6XQH,C2,GLC,2082,260,B,1.53
6XQH,C3,GLC,2083,260,B,1.52
6XQH,C4,GLC,2084,260,B,1.48
6XQH,C5,GLC,2085,260,B,1.54
6XQH,O5,GLC,2091,260,B,1.43
